Case_ID,URL,Job_Title,Monthly_Salary,Raw_JSON
臺灣臺中地方法院 114 年度 勞補 字第 588 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TCDV%2c114%2c%e5%8b%9e%e8%a3%9c%2c588%2c20250822%2c1&ot=in,,48000,"{""job_title"": null, ""monthly_salary"": 48000, ""currency"": ""TWD""}"
臺灣臺南地方法院 114 年度 勞補 字第 36 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TNDV%2c114%2c%e5%8b%9e%e8%a3%9c%2c36%2c20250822%2c2&ot=in,,27470,"{""job_title"": null, ""monthly_salary"": 27470, ""currency"": ""TWD""}"
臺灣高雄地方法院 113 年度 勞訴 字第 167 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=KSDV%2c113%2c%e5%8b%9e%e8%a8%b4%2c167%2c20250822%2c1&ot=in,駕駛,40000,"{""job_title"": ""駕駛"", ""monthly_salary"": 40000, ""currency"": ""TWD""}"
臺灣臺北地方法院 112 年度 勞訴 字第 54 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPDV%2c112%2c%e5%8b%9e%e8%a8%b4%2c54%2c20250822%2c2&ot=in,,,"{""job_title"": null, ""monthly_salary"": null, ""currency"": ""TWD""}"
臺灣新北地方法院 113 年度 勞訴 字第 179 號民事判決,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=PCDV%2c113%2c%e5%8b%9e%e8%a8%b4%2c179%2c20250822%2c2&ot=in,駐堂牧師,50000,"{""job_title"": ""駐堂牧師"", ""monthly_salary"": 50000, ""currency"": ""TWD""}"
臺灣花蓮地方法院 113 年度 勞訴 字第 12 號民事判決,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=HLDV%2c113%2c%e5%8b%9e%e8%a8%b4%2c12%2c20250822%2c2&ot=in,幸福巴士駕駛員,33750,"{""job_title"": ""幸福巴士駕駛員"", ""monthly_salary"": 33750, ""currency"": ""TWD""}"
臺灣臺中地方法院 113 年度 勞訴 字第 191 號民事判決,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TCDV%2c113%2c%e5%8b%9e%e8%a8%b4%2c191%2c20250822%2c1&ot=in,設計助理,39300,"{""job_title"": ""設計助理"", ""monthly_salary"": 39300, ""currency"": ""TWD""}"
臺灣臺北地方法院 112 年度 勞訴 字第 54 號民事判決,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPDV%2c112%2c%e5%8b%9e%e8%a8%b4%2c54%2c20250822%2c1&ot=in,臨僱管理員,38657,"{""job_title"": ""臨僱管理員"", ""monthly_salary"": 38657, ""currency"": ""TWD""}"
最高法院 114 年度 台抗 字第 461 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPSV%2c114%2c%e5%8f%b0%e6%8a%97%2c461%2c20250821%2c1&ot=in,汐止店會員服務部經理,,"{""job_title"": ""汐止店會員服務部經理"", ""monthly_salary"": null, ""currency"": ""TWD""}"
臺灣臺北地方法院 113 年度 勞訴 字第 49 號民事判決,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPDV%2c113%2c%e5%8b%9e%e8%a8%b4%2c49%2c20250821%2c1&ot=in,嘉德技術開發股份有限公司,,"{""job_title"": ""嘉德技術開發股份有限公司"", ""monthly_salary"": null, ""currency"": ""TWD""}"
臺灣臺北地方法院 114 年度 勞全 字第 12 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPDV%2c114%2c%e5%8b%9e%e5%85%a8%2c12%2c20250821%2c1&ot=in,資訊雲端人員,93572,"{""job_title"": ""資訊雲端人員"", ""monthly_salary"": 93572, ""currency"": ""TWD""}"
臺灣屏東地方法院 114 年度 勞補 字第 32 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=PTDV%2c114%2c%e5%8b%9e%e8%a3%9c%2c32%2c20250820%2c1&ot=in,,28590,"{""job_title"": null, ""monthly_salary"": 28590, ""currency"": ""TWD""}"
臺灣臺北地方法院 114 年度 勞補 字第 223 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPDV%2c114%2c%e5%8b%9e%e8%a3%9c%2c223%2c20250820%2c1&ot=in,,39500,"{""job_title"": null, ""monthly_salary"": 39500, ""currency"": ""TWD""}"
臺灣臺北地方法院 113 年度 重勞訴 字第 30 號民事判決,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPDV%2c113%2c%e9%87%8d%e5%8b%9e%e8%a8%b4%2c30%2c20250820%2c2&ot=in,副總經理,,"{""job_title"": ""副總經理"", ""monthly_salary"": null, ""currency"": ""TWD""}"
臺灣高等法院 114 年度 勞抗 字第 27 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPHV%2c114%2c%e5%8b%9e%e6%8a%97%2c27%2c20250819%2c1&ot=in,前端工程師,75000,"{""job_title"": ""前端工程師"", ""monthly_salary"": 75000, ""currency"": ""TWD""}"
臺灣高等法院 114 年度 勞上 字第 67 號民事判決,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPHV%2c114%2c%e5%8b%9e%e4%b8%8a%2c67%2c20250819%2c1&ot=in,操作室技術員,26400,"{""job_title"": ""操作室技術員"", ""monthly_salary"": 26400, ""currency"": ""TWD""}"
臺灣高等法院 114 年度 勞上 字第 60 號民事判決,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPHV%2c114%2c%e5%8b%9e%e4%b8%8a%2c60%2c20250819%2c2&ot=in,前端工程師,75000,"{""job_title"": ""前端工程師"", ""monthly_salary"": 75000, ""currency"": ""TWD""}"
臺灣臺中地方法院 114 年度 救 字第 140 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TCDV%2c114%2c%e6%95%91%2c140%2c20250819%2c1&ot=in,,,"{""job_title"": null, ""monthly_salary"": null, ""currency"": ""TWD""}"
臺灣臺中地方法院 114 年度 勞補 字第 523 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TCDV%2c114%2c%e5%8b%9e%e8%a3%9c%2c523%2c20250819%2c1&ot=in,未提及,,"{""job_title"": ""未提及"", ""monthly_salary"": null, ""currency"": ""TWD""}"
臺灣新北地方法院 114 年度 勞補 字第 195 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=PCDV%2c114%2c%e5%8b%9e%e8%a3%9c%2c195%2c20250819%2c1&ot=in,,375779,"{""job_title"": null, ""monthly_salary"": 375779, ""currency"": ""TWD""}"
臺灣彰化地方法院 114 年度 司他 字第 65 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=CHDV%2c114%2c%e5%8f%b8%e4%bb%96%2c65%2c20250819%2c1&ot=in,,57197,"{""job_title"": null, ""monthly_salary"": 57197, ""currency"": ""TWD""}"
臺灣臺南地方法院 114 年度 勞全 字第 12 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TNDV%2c114%2c%e5%8b%9e%e5%85%a8%2c12%2c20250819%2c1&ot=in,,,"{""job_title"": null, ""monthly_salary"": null, ""currency"": ""TWD""}"
臺灣橋頭地方法院 114 年度 勞補 字第 117 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=CTDV%2c114%2c%e5%8b%9e%e8%a3%9c%2c117%2c20250818%2c1&ot=in,,75000,"{""job_title"": null, ""monthly_salary"": 75000, ""currency"": ""TWD""}"
臺灣臺北地方法院 114 年度 勞補 字第 186 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPDV%2c114%2c%e5%8b%9e%e8%a3%9c%2c186%2c20250818%2c1&ot=in,,126000,"{""job_title"": null, ""monthly_salary"": 126000, ""currency"": ""TWD""}"
臺灣新北地方法院 114 年度 勞補 字第 232 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=PCDV%2c114%2c%e5%8b%9e%e8%a3%9c%2c232%2c20250815%2c1&ot=in,上博科技股份有限公司,,"{""job_title"": ""上博科技股份有限公司"", ""monthly_salary"": null, ""currency"": ""TWD""}"
臺灣苗栗地方法院 114 年度 勞訴 字第 8 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=MLDV%2c114%2c%e5%8b%9e%e8%a8%b4%2c8%2c20250815%2c2&ot=in,,62585,"{""job_title"": null, ""monthly_salary"": 62585, ""currency"": ""TWD""}"
臺灣新北地方法院 114 年度 司他 字第 115 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=PCDV%2c114%2c%e5%8f%b8%e4%bb%96%2c115%2c20250815%2c1&ot=in,,32000,"{""job_title"": null, ""monthly_salary"": 32000, ""currency"": ""TWD""}"
臺灣橋頭地方法院 114 年度 勞全 字第 2 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=CTDV%2c114%2c%e5%8b%9e%e5%85%a8%2c2%2c20250815%2c2&ot=in,銷售專案經理,75000,"{""job_title"": ""銷售專案經理"", ""monthly_salary"": 75000, ""currency"": ""TWD""}"
臺灣南投地方法院 113 年度 重勞訴 字第 2 號民事判決,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=NTDV%2c113%2c%e9%87%8d%e5%8b%9e%e8%a8%b4%2c2%2c20250814%2c1&ot=in,亞洲區永續發展經理,105570,"{""job_title"": ""亞洲區永續發展經理"", ""monthly_salary"": 105570, ""currency"": ""TWD""}"
臺灣臺北地方法院 113 年度 勞訴 字第 282 號民事判決,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPDV%2c113%2c%e5%8b%9e%e8%a8%b4%2c282%2c20250814%2c1&ot=in,清潔人員,32000,"{""job_title"": ""清潔人員"", ""monthly_salary"": 32000, ""currency"": ""TWD""}"
臺灣高等法院 114 年度 勞上 字第 43 號民事判決,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPHV%2c114%2c%e5%8b%9e%e4%b8%8a%2c43%2c20250812%2c1&ot=in,助理顧問,50000,"{""job_title"": ""助理顧問"", ""monthly_salary"": 50000, ""currency"": ""TWD""}"
臺灣高等法院 113 年度 勞上 字第 11 號民事判決,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPHV%2c113%2c%e5%8b%9e%e4%b8%8a%2c11%2c20250812%2c2&ot=in,原價管理,41800,"{""job_title"": ""原價管理"", ""monthly_salary"": 41800, ""currency"": ""TWD""}"
臺灣臺北地方法院 113 年度 重勞訴 字第 64 號民事判決,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPDV%2c113%2c%e9%87%8d%e5%8b%9e%e8%a8%b4%2c64%2c20250812%2c1&ot=in,,,"{""job_title"": null, ""monthly_salary"": null, ""currency"": ""TWD""}"
臺灣高等法院 114 年度 勞抗 字第 36 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPHV%2c114%2c%e5%8b%9e%e6%8a%97%2c36%2c20250811%2c1&ot=in, ALPHA營業處處長,151200,"{""job_title"": "" ALPHA營業處處長"", ""monthly_salary"": 151200, ""currency"": ""TWD""}"
臺灣臺中地方法院 114 年度 勞補 字第 505 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TCDV%2c114%2c%e5%8b%9e%e8%a3%9c%2c505%2c20250811%2c1&ot=in,,93723,"{""job_title"": null, ""monthly_salary"": 93723, ""currency"": ""TWD""}"
臺灣臺南地方法院 114 年度 勞補 字第 39 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TNDV%2c114%2c%e5%8b%9e%e8%a3%9c%2c39%2c20250808%2c1&ot=in,動覺科技股份有限公司,,"{""job_title"": ""動覺科技股份有限公司"", ""monthly_salary"": null, ""currency"": ""TWD""}"
臺灣臺北地方法院 114 年度 勞訴 字第 108 號民事判決,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPDV%2c114%2c%e5%8b%9e%e8%a8%b4%2c108%2c20250808%2c1&ot=in,筋絡按摩師,50000,"{""job_title"": ""筋絡按摩師"", ""monthly_salary"": 50000, ""currency"": ""TWD""}"
臺灣臺北地方法院 114 年度 勞補 字第 255 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPDV%2c114%2c%e5%8b%9e%e8%a3%9c%2c255%2c20250807%2c1&ot=in,,,"{""job_title"": null, ""monthly_salary"": null, ""currency"": ""TWD""}"
臺灣臺北地方法院 114 年度 勞訴 字第 132 號民事判決,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPDV%2c114%2c%e5%8b%9e%e8%a8%b4%2c132%2c20250807%2c2&ot=in,報關帳務人員,32000,"{""job_title"": ""報關帳務人員"", ""monthly_salary"": 32000, ""currency"": ""TWD""}"
臺灣臺中地方法院 114 年度 勞全 字第 9 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TCDV%2c114%2c%e5%8b%9e%e5%85%a8%2c9%2c20250807%2c1&ot=in,客戶銷售經理,111540,"{""job_title"": ""客戶銷售經理"", ""monthly_salary"": 111540, ""currency"": ""TWD""}"
臺灣高等法院 114 年度 勞抗 字第 48 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPHV%2c114%2c%e5%8b%9e%e6%8a%97%2c48%2c20250806%2c1&ot=in,高級專員,85400,"{""job_title"": ""高級專員"", ""monthly_salary"": 85400, ""currency"": ""TWD""}"
臺灣橋頭地方法院 114 年度 勞補 字第 111 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=CTDV%2c114%2c%e5%8b%9e%e8%a3%9c%2c111%2c20250806%2c1&ot=in,,52608,"{""job_title"": null, ""monthly_salary"": 52608, ""currency"": ""TWD""}"
臺灣高等法院 高雄分院 113 年度 勞上 字第 39 號民事判決,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=KSHV%2c113%2c%e5%8b%9e%e4%b8%8a%2c39%2c20250805%2c1&ot=in,資訊中心課長,94522,"{""job_title"": ""資訊中心課長"", ""monthly_salary"": 94522, ""currency"": ""TWD""}"
臺灣彰化地方法院 114 年度 勞補 字第 61 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=CHDV%2c114%2c%e5%8b%9e%e8%a3%9c%2c61%2c20250804%2c1&ot=in,祥能精機股份有限公司,,"{""job_title"": ""祥能精機股份有限公司"", ""monthly_salary"": null, ""currency"": ""TWD""}"
臺灣臺北地方法院 114 年度 勞補 字第 297 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPDV%2c114%2c%e5%8b%9e%e8%a3%9c%2c297%2c20250804%2c1&ot=in,臺北小巨蛋冰上樂園教練,99110,"{""job_title"": ""臺北小巨蛋冰上樂園教練"", ""monthly_salary"": 99110, ""currency"": ""TWD""}"
臺灣臺中地方法院 114 年度 勞補 字第 471 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TCDV%2c114%2c%e5%8b%9e%e8%a3%9c%2c471%2c20250801%2c1&ot=in,電誠有限公司,,"{""job_title"": ""電誠有限公司"", ""monthly_salary"": null, ""currency"": ""TWD""}"
臺灣臺北地方法院 114 年度 勞訴 字第 87 號民事判決,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPDV%2c114%2c%e5%8b%9e%e8%a8%b4%2c87%2c20250801%2c2&ot=in,泥作師傅,,"{""job_title"": ""泥作師傅"", ""monthly_salary"": null, ""currency"": ""TWD""}"
臺灣臺中地方法院 114 年度 勞補 字第 525 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TCDV%2c114%2c%e5%8b%9e%e8%a3%9c%2c525%2c20250731%2c1&ot=in,萬群廣告企劃事業有限公司,32400,"{""job_title"": ""萬群廣告企劃事業有限公司"", ""monthly_salary"": 32400, ""currency"": ""TWD""}"
臺灣臺中地方法院 114 年度 勞補 字第 497 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TCDV%2c114%2c%e5%8b%9e%e8%a3%9c%2c497%2c20250731%2c1&ot=in,,77611,"{""job_title"": null, ""monthly_salary"": 77611, ""currency"": ""TWD""}"
臺灣臺中地方法院 114 年度 勞補 字第 489 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TCDV%2c114%2c%e5%8b%9e%e8%a3%9c%2c489%2c20250731%2c1&ot=in,,43190,"{""job_title"": null, ""monthly_salary"": 43190, ""currency"": ""TWD""}"
臺灣苗栗地方法院 114 年度 勞全 字第 2 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=MLDV%2c114%2c%e5%8b%9e%e5%85%a8%2c2%2c20250731%2c2&ot=in,台灣積體電路製造股份有限公司,,"{""job_title"": ""台灣積體電路製造股份有限公司"", ""monthly_salary"": null, ""currency"": ""TWD""}"
臺灣橋頭地方法院 114 年度 勞訴 字第 6 號民事判決,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=CTDV%2c114%2c%e5%8b%9e%e8%a8%b4%2c6%2c20250731%2c1&ot=in,保全員,28386,"{""job_title"": ""保全員"", ""monthly_salary"": 28386, ""currency"": ""TWD""}"
臺灣高等法院 高雄分院 114 年度 勞抗 字第 7 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=KSHV%2c114%2c%e5%8b%9e%e6%8a%97%2c7%2c20250730%2c1&ot=in,資材主任兼行政藥師,80000,"{""job_title"": ""資材主任兼行政藥師"", ""monthly_salary"": 80000, ""currency"": ""TWD""}"
臺灣高等法院 高雄分院 114 年度 勞上 字第 6 號民事判決,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=KSHV%2c114%2c%e5%8b%9e%e4%b8%8a%2c6%2c20250730%2c1&ot=in,南區外勤收款員,60000,"{""job_title"": ""南區外勤收款員"", ""monthly_salary"": 60000, ""currency"": ""TWD""}"
臺灣高等法院 臺中分院 114 年度 勞上 字第 4 號民事判決,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TCHV%2c114%2c%e5%8b%9e%e4%b8%8a%2c4%2c20250730%2c1&ot=in,內場工作,26000,"{""job_title"": ""內場工作"", ""monthly_salary"": 26000, ""currency"": ""TWD""}"
臺灣新北地方法院 114 年度 勞訴 字第 24 號民事判決,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=PCDV%2c114%2c%e5%8b%9e%e8%a8%b4%2c24%2c20250730%2c1&ot=in,外勤實習登記助理員,32000,"{""job_title"": ""外勤實習登記助理員"", ""monthly_salary"": 32000, ""currency"": ""TWD""}"
臺灣高等法院 114 年度 勞上 字第 16 號民事判決,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPHV%2c114%2c%e5%8b%9e%e4%b8%8a%2c16%2c20250805%2c1&ot=in,業務主任,45000,"{""job_title"": ""業務主任"", ""monthly_salary"": 45000, ""currency"": ""TWD""}"
臺灣高等法院 臺中分院 113 年度 勞上 字第 27 號民事判決,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TCHV%2c113%2c%e5%8b%9e%e4%b8%8a%2c27%2c20250729%2c2&ot=in,總經理蕭義勇之特助,41205,"{""job_title"": ""總經理蕭義勇之特助"", ""monthly_salary"": 41205, ""currency"": ""TWD""}"
臺灣高等法院 114 年度 勞上易 字第 6 號民事判決,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPHV%2c114%2c%e5%8b%9e%e4%b8%8a%e6%98%93%2c6%2c20250729%2c1&ot=in,清潔員,44400,"{""job_title"": ""清潔員"", ""monthly_salary"": 44400, ""currency"": ""TWD""}"
臺灣臺中地方法院 114 年度 勞補 字第 526 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TCDV%2c114%2c%e5%8b%9e%e8%a3%9c%2c526%2c20250729%2c1&ot=in,,80000,"{""job_title"": null, ""monthly_salary"": 80000, ""currency"": ""TWD""}"
臺灣臺中地方法院 114 年度 勞補 字第 475 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TCDV%2c114%2c%e5%8b%9e%e8%a3%9c%2c475%2c20250728%2c1&ot=in,,35000,"{""job_title"": null, ""monthly_salary"": 35000, ""currency"": ""TWD""}"
臺灣臺北地方法院 114 年度 勞補 字第 288 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPDV%2c114%2c%e5%8b%9e%e8%a3%9c%2c288%2c20250728%2c1&ot=in,遠揚營造工程股份有限公司,,"{""job_title"": ""遠揚營造工程股份有限公司"", ""monthly_salary"": null, ""currency"": ""TWD""}"
臺灣新北地方法院 114 年度 勞小 字第 50 號民事判決,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=PCDV%2c114%2c%e5%8b%9e%e5%b0%8f%2c50%2c20250728%2c1&ot=in,美麗華開發股份有限公司,,"{""job_title"": ""美麗華開發股份有限公司"", ""monthly_salary"": null, ""currency"": ""TWD""}"
臺灣臺中地方法院 114 年度 救 字第 131 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TCDV%2c114%2c%e6%95%91%2c131%2c20250725%2c1&ot=in,,42000,"{""job_title"": null, ""monthly_salary"": 42000, ""currency"": ""TWD""}"
臺灣新北地方法院 114 年度 勞補 字第 210 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=PCDV%2c114%2c%e5%8b%9e%e8%a3%9c%2c210%2c20250725%2c1&ot=in,家家牙體技術所,,"{""job_title"": ""家家牙體技術所"", ""monthly_salary"": null, ""currency"": ""TWD""}"
臺灣臺中地方法院 114 年度 勞全 字第 10 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TCDV%2c114%2c%e5%8b%9e%e5%85%a8%2c10%2c20250725%2c2&ot=in,越南廠第二廠廠長,190000,"{""job_title"": ""越南廠第二廠廠長"", ""monthly_salary"": 190000, ""currency"": ""TWD""}"
最高法院 114 年度 台上 字第 854 號民事判決,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPSV%2c114%2c%e5%8f%b0%e4%b8%8a%2c854%2c20250724%2c1&ot=in,店長,59200,"{""job_title"": ""店長"", ""monthly_salary"": 59200, ""currency"": ""TWD""}"
臺灣高等法院 高雄分院 114 年度 勞上易 字第 4 號民事判決,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=KSHV%2c114%2c%e5%8b%9e%e4%b8%8a%e6%98%93%2c4%2c20250723%2c1&ot=in,照服員,56360,"{""job_title"": ""照服員"", ""monthly_salary"": 56360, ""currency"": ""TWD""}"
臺灣橋頭地方法院 114 年度 勞補 字第 104 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=CTDV%2c114%2c%e5%8b%9e%e8%a3%9c%2c104%2c20250723%2c1&ot=in,中國鋼鐵結構股份有限公司,42284,"{""job_title"": ""中國鋼鐵結構股份有限公司"", ""monthly_salary"": 42284, ""currency"": ""TWD""}"
臺灣高等法院 花蓮分院 114 年度 勞上更一 字第 1 號民事判決,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=HLHV%2c114%2c%e5%8b%9e%e4%b8%8a%e6%9b%b4%e4%b8%80%2c1%2c20250722%2c1&ot=in,東竹分部主任,70180,"{""job_title"": ""東竹分部主任"", ""monthly_salary"": 70180, ""currency"": ""TWD""}"
臺灣橋頭地方法院 114 年度 勞補 字第 97 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=CTDV%2c114%2c%e5%8b%9e%e8%a3%9c%2c97%2c20250722%2c1&ot=in,,91062,"{""job_title"": null, ""monthly_salary"": 91062, ""currency"": ""TWD""}"
臺灣新北地方法院 114 年度 勞補 字第 205 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=PCDV%2c114%2c%e5%8b%9e%e8%a3%9c%2c205%2c20250722%2c1&ot=in,,48000,"{""job_title"": null, ""monthly_salary"": 48000, ""currency"": ""TWD""}"
臺灣基隆地方法院 114 年度 勞訴 字第 16 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=KLDV%2c114%2c%e5%8b%9e%e8%a8%b4%2c16%2c20250722%2c1&ot=in,,40847,"{""job_title"": null, ""monthly_salary"": 40847, ""currency"": ""TWD""}"
臺灣宜蘭地方法院 114 年度 勞訴 字第 2 號民事判決,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=ILDV%2c114%2c%e5%8b%9e%e8%a8%b4%2c2%2c20250722%2c1&ot=in,職員,,"{""job_title"": ""職員"", ""monthly_salary"": null, ""currency"": ""TWD""}"
臺灣臺北地方法院 113 年度 勞訴 字第 331 號民事判決,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPDV%2c113%2c%e5%8b%9e%e8%a8%b4%2c331%2c20250722%2c1&ot=in,門市營運督導,48000,"{""job_title"": ""門市營運督導"", ""monthly_salary"": 48000, ""currency"": ""TWD""}"
臺灣臺北地方法院 113 年度 重勞訴 字第 50 號民事判決,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPDV%2c113%2c%e9%87%8d%e5%8b%9e%e8%a8%b4%2c50%2c20250722%2c1&ot=in,全國日間通路經理,168386,"{""job_title"": ""全國日間通路經理"", ""monthly_salary"": 168386, ""currency"": ""TWD""}"
臺灣高等法院 114 年度 勞抗 字第 31 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPHV%2c114%2c%e5%8b%9e%e6%8a%97%2c31%2c20250721%2c1&ot=in,專案經理,85000,"{""job_title"": ""專案經理"", ""monthly_salary"": 85000, ""currency"": ""TWD""}"
臺灣橋頭地方法院 114 年度 勞補 字第 94 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=CTDV%2c114%2c%e5%8b%9e%e8%a3%9c%2c94%2c20250721%2c1&ot=in,光寶科技股份有限公司,,"{""job_title"": ""光寶科技股份有限公司"", ""monthly_salary"": null, ""currency"": ""TWD""}"
臺灣臺北地方法院 114 年度 勞全 字第 33 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPDV%2c114%2c%e5%8b%9e%e5%85%a8%2c33%2c20250721%2c1&ot=in,臺灣EHS 資深經理,268473,"{""job_title"": ""臺灣EHS 資深經理"", ""monthly_salary"": 268473, ""currency"": ""TWD""}"
臺灣新北地方法院 113 年度 勞訴 字第 166 號民事判決,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=PCDV%2c113%2c%e5%8b%9e%e8%a8%b4%2c166%2c20250718%2c2&ot=in,佳杏實業股份有限公司,,"{""job_title"": ""佳杏實業股份有限公司"", ""monthly_salary"": null, ""currency"": ""TWD""}"
臺灣新竹地方法院 113 年度 勞訴 字第 71 號民事判決,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=SCDV%2c113%2c%e5%8b%9e%e8%a8%b4%2c71%2c20250718%2c1&ot=in,起重機操作員,53000,"{""job_title"": ""起重機操作員"", ""monthly_salary"": 53000, ""currency"": ""TWD""}"
